"NomeBase","Count","Itens"
"abranches, sérgio - presidencialismo de coalizão.grifado","2","ABRANCHES, Sérgio - Presidencialismo de coalizão.grifado.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\ABRANCHES, Sérgio - Presidencialismo de coalizão.grifado.pdf"
"a dinâmica do regime federativo nos anos 90 - eduardo kugelmas","2","A dinâmica do Regime Federativo nos anos 90 - EDUARDO KUGELMAS.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Questão bancária\Lidos\A dinâmica do Regime Federativo nos anos 90 - EDUARDO KUGELMAS.pdf"
"a efetividade da reforma tributária no combate à guerra fiscal -","2","A EFETIVIDADE DA REFORMA TRIBUTÁRIA NO COMBATE À GUERRA FISCAL -.PDF || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\A EFETIVIDADE DA REFORMA TRIBUTÁRIA NO COMBATE À GUERRA FISCAL -.PDF"
"a constitucionalização do direito e suas repercussões no âmbito administrativo","2","A constitucionalização do direito e suas repercussões no âmbito administrativo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\A constitucionalização do direito e suas repercussões no âmbito administrativo.pdf"
"a constituição brasileira de 1988 revisitada - revista ipea","2","A constituição Brasileira de 1988 revisitada - REVISTA IPEA.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Gilberto Bercovivi\A constituição Brasileira de 1988 revisitada - REVISTA IPEA.pdf"
"a minireforma tributária a partir daperspectiva do federalismo do equilíbrio e do direito fundamental ao desenvolvimento - lucas beviláqua cabianca","2","A minireforma tributária a partir daperspectiva do federalismo do equilíbrio e do direito fundamental ao desenvolvimento - LUCAS BEVILÁQUA CABIANCA.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Gilberto Bercovivi\A minireforma tributária a partir daperspectiva do federalismo do equilíbrio e do direito fundamental ao desenvolvimento - LUCAS BEVILÁQUA CABIANCA.pdf"
"a política recente de fundos no pacto federativo - josé marcelino de rezende pinto","2","A política recente de fundos no pacto federativo - José Marcelino de Rezende Pinto.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\A política recente de fundos no pacto federativo - José Marcelino de Rezende Pinto.pdf"
"a ineficiência e captura dos recursos públicos - monografiaedersaalves","2","A ineficiência e captura dos recursos públicos - monografiaedersaalves.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\A ineficiência e captura dos recursos públicos - monografiaedersaalves.pdf"
"a lei de introdução às normas do direito brasileiro e sua renovação","2","A Lei de Introdução às normas do direito brasileiro e sua renovação.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\A Lei de Introdução às normas do direito brasileiro e sua renovação.pdf"
"icms entra no cálculo do pis e cofins, decide stj - jota","2","ICMS entra no cálculo do PIS e Cofins, decide STJ - JOTA.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\ICMS entra no cálculo do PIS e Cofins, decide STJ - JOTA.pdf"
"icms nas vendas pela internet e a nova faceta da guerra fiscal entre os estados - bernardo carvalho fonseca","2","ICMS nas vendas pela Internet e a nova faceta da guerra fiscal entre os estados - BERNARDO CARVALHO FONSECA.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Prioridades de leitura\Lidos\ICMS nas vendas pela Internet e a nova faceta da guerra fiscal entre os estados - BERNARDO CARVALHO FONSECA.pdf"
"horbach, carlos bastide - controle judicial da atividade política - as questões políticas e atos de governo","2","HORBACH, Carlos Bastide - Controle judicial da atividade política - as questões políticas e atos de governo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\HORBACH, Carlos Bastide - Controle judicial da atividade política - as questões políticas e atos de governo.pdf"
"horbach, carlos bastide - memória jurisprudencial do min. pedro lessa","2","HORBACH, Carlos Bastide - Memória jurisprudencial do Min. Pedro Lessa.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\HORBACH, Carlos Bastide - Memória jurisprudencial do Min. Pedro Lessa.pdf"
"impugnação cálc - evaldo souza lopes","2","Impugnação cálc - EVALDO SOUZA LOPES (2).doc || Impugnação cálc - EVALDO SOUZA LOPES.doc"
"inclusão carol","2","Inclusão Carol (2).pdf || Inclusão Carol.pdf"
"icms x pis_cofins_ stj perde chance de alinhar sua jurisprudência ao precedente do stf - jota","2","ICMS x PIS_COFINS_ STJ perde chance de alinhar sua jurisprudência ao precedente do STF - JOTA.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\ICMS x PIS_COFINS_ STJ perde chance de alinhar sua jurisprudência ao precedente do STF - JOTA.pdf"
"impacto das relações bc x be no arranjo federativo pós 94 - caso banespa - christopher garman","2","IMPACTO DAS RELAÇÕES BC x BE NO ARRANJO FEDERATIVO PÓS 94 - CASO BANESPA - Christopher Garman .pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Questão bancária\Lidos\IMPACTO DAS RELAÇÕES BC x BE NO ARRANJO FEDERATIVO PÓS 94 - CASO BANESPA - Christopher Garman .pdf"
"hartmann, ivar; ferreira, lívia da silva - ao relator, tudo - o impacto do aumento do poder do ministro relator no stf","2","HARTMANN, Ivar; FERREIRA, Lívia da Silva - Ao relator, tudo - o impacto do aumento do poder do ministro relator no STF.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\HARTMANN, Ivar; FERREIRA, Lívia da Silva - Ao relator, tudo - o impacto do aumento do poder do ministro relator no STF.pdf"
"helio jose pereira_cda_dae","2","HELIO JOSE PEREIRA_CDA_DAE (2).pdf || HELIO JOSE PEREIRA_CDA_DAE.pdf"
"hartmann, ivar a. e outros - o impacto do sistema prisional brasileiro sobre execução de pena em segunda instância","2","HARTMANN, Ivar A. e outros - O impacto do sistema prisional brasileiro sobre execução de pena em segunda instância.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\HARTMANN, Ivar A. e outros - O impacto do sistema prisional brasileiro sobre execução de pena em segunda instância.pdf"
"hartmann, ivar a. e outros - pedidos de vista no tribunal superior eleitoral","2","HARTMANN, Ivar A. e outros - Pedidos de vista no Tribunal Superior Eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\HARTMANN, Ivar A. e outros - Pedidos de vista no Tribunal Superior Eleitoral.pdf"
"holmes, pablo - a sociedade civil contra a população","2","HOLMES, Pablo - A sociedade civil contra a população.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\HOLMES, Pablo - A sociedade civil contra a população.pdf"
"holmes_stephen_precompromisos_paradoja_democracia","2","HOLMES_Stephen_Precompromisos_paradoja_democracia.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\HOLMES_Stephen_Precompromisos_paradoja_democracia.pdf"
"hevelyn, ildegard - a adpf vinte anos depois da lei n. 9.882_1999","2","HEVELYN, Ildegard - A ADPF vinte anos depois da Lei n. 9.882_1999.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\HEVELYN, Ildegard - A ADPF vinte anos depois da Lei n. 9.882_1999.pdf"
"histórico","2","Histórico.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Histórico.pdf"
"jornal o globo - apesar do sucesso de vendas, poucos se aventuram nas 700 páginas do ‘capital’ de piketty","2","Jornal O Globo - Apesar do sucesso de vendas, poucos se aventuram nas 700 páginas do ‘Capital’ de Piketty.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Seminário 10 - Piketty\Críticas Piketty\Jornal O Globo - Apesar do sucesso de vendas, poucos se aventuram nas 700 páginas do ‘Capital’ de Piketty.pdf"
"jornal valor econômico 2","2","Jornal Valor Econômico 2.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\Jornal Valor Econômico 2.pdf"
"jornal - as carapaças das leis eleitorais","2","JORNAL - As carapaças das leis eleitorais.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\MATERIAIS TARCÍCIO VIEIRA (Graduação)\2010\JORNAL - As carapaças das leis eleitorais.pdf"
"jornal - mandato parlamentar e o supremo tribunal federal","2","JORNAL - Mandato parlamentar e o Supremo Tribunal Federal.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\MATERIAIS TARCÍCIO VIEIRA (Graduação)\2012\JORNAL - Mandato parlamentar e o Supremo Tribunal Federal.pdf"
"jurisdicional completa ementas 29-9","2","JURISDICIONAL COMPLETA EMENTAS 29-9 (3).doc || JURISDICIONAL COMPLETA EMENTAS 29-9.doc"
"jus navigandi","2","Jus Navigandi.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\Jus Navigandi.pdf"
"jornal valor econômico","2","Jornal Valor Econômico.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\Jornal Valor Econômico.pdf"
"josé maría rodríguez de santiago","2","José María Rodríguez de Santiago.docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\José María Rodríguez de Santiago.docx"
"interesses públicos e interesses privados","2","Interesses públicos e interesses privados.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM PROCESSO ADMINSTRATIVO\Interesses públicos e interesses privados.pdf"
"interpretação_da_lei_tributária_dialética","2","Interpretação_da_Lei_Tributária_Dialética.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Interpretação_da_Lei_Tributária_Dialética.pdf"
"informações","2","INFORMAÇÕES (2).doc || INFORMAÇÕES.doc"
"intcompl_filosofiadireito_andregualtieri_aula01_29072011_matprof","2","intCompl_FilosofiaDireito_AndreGualtieri_Aula01_29072011_MatProf (1).pdf || intCompl_FilosofiaDireito_AndreGualtieri_Aula01_29072011_MatProf.pdf"
"joao silvio monfredini_cda_dae","2","JOAO SILVIO MONFREDINI_CDA_DAE (2).pdf || JOAO SILVIO MONFREDINI_CDA_DAE.pdf"
"jorge, flávio cheim - ação eleitoral como tutela dos dir. coletivos e a aplicação subsidiária do microssistema proc. coletivo","2","JORGE, Flávio Cheim - Ação Eleitoral como tutela dos dir. coletivos e a aplicação subsidiária do microssistema proc. coletivo.PDF || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\JORGE, Flávio Cheim - Ação Eleitoral como tutela dos dir. coletivos e a aplicação subsidiária do microssistema proc. coletivo.PDF"
"jan_2014","2","JAN_2014 (2).pdf || JAN_2014.pdf"
"joao batista ribeiro junior - me_cda_dae","2","JOAO BATISTA RIBEIRO JUNIOR - ME_CDA_DAE (2).pdf || JOAO BATISTA RIBEIRO JUNIOR - ME_CDA_DAE.pdf"
"fundo de participação dos estados perspectivas de mudanças - marcos tadeu napoleão de souza","2","Fundo de Participação dos Estados Perspectivas de Mudanças - Marcos Tadeu Napoleão de Souza.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\Fundo de Participação dos Estados Perspectivas de Mudanças - Marcos Tadeu Napoleão de Souza.pdf"
"fundo de participação dos estados sugestões e critérios após stf - marcos mendes","2","Fundo de PArticipação dos Estados sugestões e critérios após STF - Marcos Mendes.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\Fundo de PArticipação dos Estados sugestões e critérios após STF - Marcos Mendes.pdf"
"freyre, gilberto - sobrados e mucambos","2","FREYRE, Gilberto - Sobrados e Mucambos.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\FREYRE, Gilberto - Sobrados e Mucambos.pdf"
"fulgêncio, henrique augusto figueiredo - a quem interessa o controle concentrado da omissão inconstitucional","2","FULGÊNCIO, Henrique Augusto Figueiredo - A quem interessa o controle concentrado da omissão inconstitucional.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\FULGÊNCIO, Henrique Augusto Figueiredo - A quem interessa o controle concentrado da omissão inconstitucional.pdf"
"gabarito_final","2","gabarito_final .txt || gabarito_final.txt"
"gilligan_carol_la_etica_del_cuidado(compactado-smallpdf)","2","GILLIGAN_Carol_La_etica_del_cuidado(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\GILLIGAN_Carol_La_etica_del_cuidado(compactado-Smallpdf).pdf"
"fux, luiz - abuso de poder e perda de mandato.grifado","2","FUX, Luiz - Abuso de poder e perda de mandato.grifado.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\FUX, Luiz - Abuso de poder e perda de mandato.grifado.pdf"
"fux, luiz - direito constitucional eleitoral.grifado","2","FUX, Luiz - Direito Constitucional Eleitoral.grifado.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\FUX, Luiz - Direito Constitucional Eleitoral.grifado.pdf"
"formulário","2","Formulário.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\Documentos para inscrição\Formulário.pdf"
"frança, felipe gallo da - reforma política - entre a governança e o sistema eleitoral","2","FRANÇA, Felipe Gallo da - Reforma política - entre a governança e o sistema eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\FRANÇA, Felipe Gallo da - Reforma política - entre a governança e o sistema eleitoral.pdf"
"formulário - pós-defesa","2","Formulário - Pós-defesa.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\Formulário - Pós-defesa.pdf"
"formulário","2","Formulário.docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\HISTÓRIA DO DIREITO PÚBLICO\Documentos para inscrição\Formulário.docx"
"freitas, matheus pimenta de gravação ambiental - a inconstitucionalidade do uso como mio de prova no direito processual eleitoral","2","FREITAS, Matheus Pimenta de Gravação ambiental - a inconstitucionalidade do uso como mio de prova no Direito Processual Eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\FREITAS, Matheus Pimenta de Gravação ambiental - a inconstitucionalidade do uso como mio de prova no Direito Processual Eleitoral.pdf"
"freitas, sarah roriz de - candidaturas trans no brasil - evolução no século xxi","2","FREITAS, Sarah Roriz de - Candidaturas trans no Brasil - Evolução no século XXI.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\FREITAS, Sarah Roriz de - Candidaturas trans no Brasil - Evolução no século XXI.pdf"
"fraser_nancy_iustitia_interrupta(compactado-smallpdf)","2","FRASER_Nancy_Iustitia_interrupta(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\FRASER_Nancy_Iustitia_interrupta(compactado-Smallpdf).pdf"
"freedomhouse","2","Freedomhouse.txt || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Freedomhouse.txt"
"gru + comprovante","2","GRU + comprovante.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Processo seletivo - Doutorado - 2023\GRU + comprovante.pdf"
"grupo tributário unb 2013","2","Grupo Tributário UnB 2013.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Grupo Tributário UnB 2013.doc"
"gragale filho, roberto - quando a empiria é necessária","2","GRAGALE FILHO, Roberto - Quando a empiria é necessária.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\GRAGALE FILHO, Roberto - Quando a empiria é necessária.pdf"
"greco, marco aurélio - crise do formalismo no direito tributário brasileiro","2","GRECO, Marco Aurélio - Crise Do Formalismo No Direito Tributário Brasileiro.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Textos auxiliares\GRECO, Marco Aurélio - Crise Do Formalismo No Direito Tributário Brasileiro.pdf"
"guimarães, bernardo strobel - a participação no processo administrativo","2","GUIMARÃES, Bernardo Strobel - A participação no processo administrativo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\MATERIAIS TARCÍCIO VIEIRA (Graduação)\Pasta UnB\GUIMARÃES, Bernardo Strobel - A participação no processo administrativo.pdf"
"haddad, ricardo nussrala - a motivação das decisões judiciais e a jurimetria","2","HADDAD, Ricardo Nussrala - A motivação das decisões judiciais e a jurimetria.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\Jurimetria\HADDAD, Ricardo Nussrala - A motivação das decisões judiciais e a jurimetria.pdf"
"guerra fiscal, desenvolvimento desigual e relações federativas no brasil - otávio soares dulci","2","GUERRA FISCAL, DESENVOLVIMENTO DESIGUAL E relações federativas no Brasil - Otávio Soares Dulci.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\PACTO FEDERATIVO\GUERRA FISCAL, DESENVOLVIMENTO DESIGUAL E relações federativas no Brasil - Otávio Soares Dulci.pdf"
"guerzoni filho, gilberto - a desconfiança como elemento fundamental de nosso sistema eleitoral","2","GUERZONI FILHO, GIlberto - A desconfiança como elemento fundamental de nosso sistema eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\GUERZONI FILHO, GIlberto - A desconfiança como elemento fundamental de nosso sistema eleitoral.pdf"
"goisis arbitragem administrativa","2","Goisis arbitragem administrativa (2).pdf || Goisis arbitragem administrativa.pdf"
"gomes, josé jairo - bens jurídicos eleitorais","2","GOMES, José Jairo - Bens jurídicos eleitorais.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\GOMES, José Jairo - Bens jurídicos eleitorais.pdf"
"giovani alberto teixeira_cda_dae","2","GIOVANI ALBERTO TEIXEIRA_CDA_DAE (1).pdf || GIOVANI ALBERTO TEIXEIRA_CDA_DAE.pdf"
"godoi, marciano seabra de - tributação e orçamento nos 25 anos da constituição de 1988","2","GODOI, Marciano Seabra de - Tributação e orçamento nos 25 anos da Constituição de 1988.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\GODOI, Marciano Seabra de - Tributação e orçamento nos 25 anos da Constituição de 1988.pdf"
"gonçalves, luiz carlos dos santos - justiça para os vencedores","2","GONÇALVES, Luiz Carlos dos Santos - Justiça para os vencedores.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Cassação de mandato\GONÇALVES, Luiz Carlos dos Santos - Justiça para os vencedores.pdf"
"graeff, caroline bianca; barreto, álvaro augusto - o mod de gov bras e a jud das regras político-eleitorais","2","GRAEFF, Caroline Bianca; BARRETO, Álvaro Augusto - O mod de gov bras e a jud das regras político-eleitorais.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\GRAEFF, Caroline Bianca; BARRETO, Álvaro Augusto - O mod de gov bras e a jud das regras político-eleitorais.pdf"
"gomes, josé jairo - direito eleitoral (e-book completo, 14a ed.)","2","GOMES, José Jairo - Direito Eleitoral (e-book completo, 14a Ed.).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\GOMES, José Jairo - Direito Eleitoral (e-book completo, 14a Ed.).pdf"
"gomes, reginaldo gonçalves - natureza coletiva do direito eleitoral","2","GOMES, Reginaldo Gonçalves - Natureza coletiva do direito eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\GOMES, Reginaldo Gonçalves - Natureza coletiva do direito eleitoral.pdf"
"manual estudando no exterior","2","Manual estudando no exterior.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Manual estudando no exterior.pdf"
"marcelo henrique reis tome_cda_dae","2","MARCELO HENRIQUE REIS TOME_CDA_DAE (2).pdf || MARCELO HENRIQUE REIS TOME_CDA_DAE.pdf"
"manifestação - pccs - 13º vt - edirlei bertholdo alterado 1","2","Manifestação - PCCS - 13º VT - EDIRLEI BERTHOLDO alterado 1 (2).doc || Manifestação - PCCS - 13º VT - EDIRLEI BERTHOLDO alterado 1.doc"
"manso, bruno paes - a república das milícias","2","MANSO, Bruno Paes - A República das milícias.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\MANSO, Bruno Paes - A República das milícias.pdf"
"marchetti, vitor - o supremo tribunal eleitoral - a relação entre stf e tse na governança eleitoral brasileira","2","MARCHETTI, Vitor - O Supremo Tribunal Eleitoral - a relação entre STF e TSE na governança eleitoral brasileira.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\MARCHETTI, Vitor - O Supremo Tribunal Eleitoral - a relação entre STF e TSE na governança eleitoral brasileira.pdf"
"marchetti, vitor; cortez, rafael - a competição política vai aos tribunais - a atuação do tse no registro e cassação de mandato","2","MARCHETTI, Vitor; CORTEZ, Rafael - A competição política vai aos tribunais - a atuação do TSE no registro e cassação de mandato.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\MARCHETTI, Vitor; CORTEZ, Rafael - A competição política vai aos tribunais - a atuação do TSE no registro e cassação de mandato.pdf"
"marchetti, vitor - brasil e argentina comparados","2","MARCHETTI, Vitor - Brasil e Argentina comparados.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\MARCHETTI, Vitor - Brasil e Argentina comparados.pdf"
"marchetti, vitor - governança eleitoral - o modelo brasileio de justiça eleitoral","2","MARCHETTI, Vitor - Governança eleitoral - o modelo brasileio de Justiça Eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\MARCHETTI, Vitor - Governança eleitoral - o modelo brasileio de Justiça Eleitoral.pdf"
"machado, maíra rocha - pesquisar empiricamente o direito (livro completo)","2","MACHADO, Maíra Rocha - Pesquisar empiricamente o direito (livro completo).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\MACHADO, Maíra Rocha - Pesquisar empiricamente o direito (livro completo).pdf"
"magalhães, maria carmem cortês – o mecanismo das “comissões verificadoras” de poderes","2","MAGALHÃES, Maria Carmem Cortês – O mecanismo das “comissões verificadoras” de poderes.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\MAGALHÃES, Maria Carmem Cortês – O mecanismo das “comissões verificadoras” de poderes.pdf"
"lynch, christian edward cyril - a primeira encruzilhada da democracia","2","LYNCH, Christian Edward Cyril - A primeira encruzilhada da democracia.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\LYNCH, Christian Edward Cyril - A primeira encruzilhada da democracia.pdf"
