coluna,etiqueta,cor_atual,cor_alvo,remover_se_apply
advogados,Carlos Edmur Marquesi,brown,brown,0
advogados,GIOVANI TEIXEIRA COSTA,orange,orange,0
advogados,ALINE MOREIRA ARAUJO,red,red,0
advogados,JOSE PAES NETO,pink,pink,0
advogados,YASMIM MONTEIRO DE LIMA DA SILVA,red,red,0
advogados,THIAGO LUQUETTI DA SILVA,blue,blue,0
advogados,LEONARDO VINICIUS CANEDO,orange,orange,0
advogados,VANIA SICILIANO AIETA,default,default,0
advogados,FATIMA HENRIETTE DE MIRANDA E SILVA,gray,gray,0
advogados,SILVESTRE DA SILVA MARCELINO DA COSTA,green,green,0
advogados,Anna Luiza Pinage Barbosa,pink,pink,0
advogados,Alberto Marques Grandidier Neto,brown,brown,0
advogados,John Lennon Silvestre de Melo,default,default,0
advogados,ELAINE DE ALMEIDA,orange,orange,0
advogados,JUACY DOS SANTOS LOURA JUNIOR,gray,gray,0
advogados,MANOEL VERISSIMO FERREIRA NETO,pink,pink,0
advogados,JOSE MILTON GALINDO JUNIOR,orange,orange,0
advogados,RENALDO RODRIGUES JUNIOR,blue,blue,0
advogados,RENALDO RODRIGUES JUNIOR - SP270731 Representa,yellow,yellow,0
advogados,BRUNO POLICICIO DE ARAUJO,default,default,0
advogados,BRUNA MURIEL ALVES BAPTISTA,gray,gray,0
advogados,JOEL DE SOUZA BAPTISTA,pink,pink,0
advogados,LUCAS SOARES CAMPOS,green,green,0
advogados,FLAVIO BRUNO DE ALMEIDA SILVA,yellow,yellow,0
advogados,RUAN KEVIN RITINTO DE QUEIROZ,green,green,0
advogados,EMILIO DUARTE DE SOUZA E SILVA,yellow,yellow,0
advogados,LARISSA REGINA VELOSO DE ALMEIDA,purple,purple,0
advogados,IV E § 2º,gray,gray,0
advogados,Thiago Esteves Barbosa,orange,orange,0
advogados,OBERDAN MATIAS MATOS,red,red,0
advogados,GLAUCO BORGES DE ARAUJO JUNIOR,blue,blue,0
advogados,GLAUCO BORGES DE ARAUJO JUNIOR - GO55427 R,blue,blue,0
advogados,Ana de Oliveira,brown,brown,0
advogados,Flaviano Dueli de Souza,brown,brown,0
advogados,Thiago Cassemiro Rodrigues,default,default,0
advogados,CAIQUE DE SOUZA TOURINHO,orange,orange,0
advogados,JOAO BATISTA ALVES PEREIRA,brown,brown,0
advogados,CARLOS ROBERTO OLIVEIRA DA SILVA,purple,purple,0
advogados,CARLOS ALEXANDRE LORGA,blue,blue,0
advogados,LUIZ FERNANDO CASAGRANDE PEREIRA,purple,purple,0
advogados,PAULO HENRIQUE GOLAMBIUK,yellow,yellow,0
advogados,MAITE CHAVES NAKAD MARREZ,blue,blue,0
advogados,LEANDRO SOUZA ROSA,pink,pink,0
advogados,Waldir Franco Felix Junior,blue,blue,0
advogados,Luiz Gustavo de Andrade,gray,gray,0
advogados,CAIQUE DE,brown,brown,0
advogados,MARIA JULIA BRITO DE LIMA,gray,gray,0
advogados,RICARDO MARTINS JUNIOR,gray,gray,0
advogados,FABRICIO JULIANO MENDES MEDEIROS,orange,orange,0
advogados,ENIO SIQUEIRA SANTOS,brown,brown,0
advogados,THIAGO ARAUJO MONTEZUMA,brown,brown,0
advogados,JOAO DE AGUIAR PUPO,yellow,yellow,0
advogados,FRANCISCO DIEGO POTE DE HOLANDA DO NASCIMENTO,green,green,0
advogados,JOAQUIM LUCIO MELO FREITAS,green,green,0
advogados,RODRIGO CARVALHO ARRUDA BARRETO,red,red,0
advogados,GUSTAVO JUDHAR FERREIRA RIBEIRO,green,green,0
advogados,JOAO PAULO AVELINO ALVES DE SOUSA,green,green,0
advogados,DANIEL ALVES MELO,green,green,0
advogados,ANDERSON CONCEICAO RODRIGUES,yellow,yellow,0
advogados,HIURY MACHADO MELO,red,red,0
advogados,PEDRO VICTOR RODRIGUES LINHARES,brown,brown,0
advogados,ARTUR MITSUO MIURA,green,green,0
advogados,ISABELA RICKEN SPADRIZANI,red,red,0
advogados,LEONARDO BENEVIDES ALVES,brown,brown,0
advogados,JAYME RODRIGUES CARVALHO JUNIOR,green,green,0
advogados,MARCOS ANTONIO DE SOUZA,red,red,0
advogados,CINTIA DE SANTANA ANDRADE TEIXEIRA,gray,gray,0
advogados,FABIO EDUARDO PIRES MARTINS,default,default,0
advogados,MARIA LUISA FIGUEIREDO CAMPOS,red,red,0
advogados,YURI LEONARDO PIRES INACIO,pink,pink,0
advogados,IAGO DA CUNHA CARDOSO SILVA,brown,brown,0
advogados,GIOVANNA FACIOLA BRANDAO DE SOUZA LIMA,purple,purple,0
advogados,ANA VICTORIA DELMIRO MACHADO,green,green,0
advogados,ADRIANO BORGES DA COSTA NETO,red,red,0
advogados,Tiago Leal Ayres,default,default,0
advogados,Sofia Matos Neves,yellow,yellow,0
advogados,Neomar Rodrigues Dias Filho,brown,brown,0
advogados,Maurício Linhares,red,red,0
advogados,Matheus Júlio Lyra Rego,purple,purple,0
advogados,Heriton Antônio Apolinário da Silva,gray,gray,0
advogados,CARLA BARBOSA GONDIM,blue,blue,0
advogados,DAMIAO SOARES TENORIO,purple,purple,0
advogados,LUANNA PEREIRA DE FREITAS,default,default,0
advogados,RODRIGO CAVALCANTE DIAS,default,default,0
advogados,MARCELA VILA NOVA DE ALMEIDA BARBOSA,yellow,yellow,0
advogados,PEDRO BARBOSA SARAIVA,red,red,0
advogados,VITORIA OLINDA BARROS,green,green,0
advogados,BERGSON DE SOUZA BONFIM,purple,purple,0
advogados,BRUNA FERREIRA DE ARAUJO BEZERRA,gray,gray,0
advogados,JOAQUIM ROCHA DE LUCENA NETO,yellow,yellow,0
advogados,CARLOS EDUARDO ROMANHOLI BRASIL,pink,pink,0
advogados,TIAGO REBOUCAS CYSNE,red,red,0
advogados,LISSIA MARIA EUGENIO LOPES,default,default,0
advogados,LUCAS ARAUJO MENESES,green,green,0
advogados,PRISCILA GONCALVES BRITO,brown,brown,0
advogados,SORAYA VASCONCELOS OLIVEIRA,blue,blue,0
advogados,DA RES.-TSE Nº,red,red,0
advogados,ADEMIR ISMERIM MEDINA,red,red,0
advogados,LUIZ EDUARDO GUIMARAES ROMANO PINTO,blue,blue,0
advogados,JASSON SANTOS NETO,gray,gray,0
advogados,BRUNO GUSMAO SANTOS,green,green,0
advogados,ANDERSON CARDOSO MOREIRA,purple,purple,0
advogados,CRISTIANO VILELA DE PINHO,orange,orange,0
advogados,DANIEL SANTOS DE FREITAS,purple,purple,0
advogados,FATIMA CRISTINA PIRES MIRANDA,default,default,0
advogados,GABRIEL SILVA PEREIRA,default,default,0
advogados,GABRIEL GOMES FERREIRA DE OLIVEIRA LIMA,green,green,0
advogados,KENNYTI DAIJO,gray,gray,0
advogados,MARCELA CALDAS DOS REIS,green,green,0
advogados,MARCELA GOMES DE CASTRO LUZ SARTE,orange,orange,0
advogados,MARCELA TOLOSA SAMPAIO,orange,orange,0
advogados,NATALIA CAROLINA BORGES,gray,gray,0
advogados,PRISCILA LIMA AGUIAR FERNANDES,default,default,0
advogados,RAUL ABRAMO ARIANO,yellow,yellow,0
advogados,ROBERTO TEIXEIRA LIMA JUNIOR,yellow,yellow,0
advogados,ANTONIO CAETANO BORGES NETO,yellow,yellow,0
advogados,Gabriel Alberto Souza de Moraes,red,red,0
advogados,Arthur Clementino Costa de Lemos,pink,pink,0
advogados,Pedro Durans Braid Ribeiro,red,red,0
advogados,Taiandre Paixão Costa,gray,gray,0
advogados,Rafael Henrique Guimarães Teixeira de Freitas,orange,orange,0
advogados,Bruno Cardoso Maia,brown,brown,0
advogados,Bruno Lopes de Araújo,pink,pink,0
advogados,Luciana Meira Lins Miranda,default,default,0
advogados,EMANUELE DALLABRIDA MORI,blue,blue,0
advogados,EDSON RODRIGO RISKE,gray,gray,0
advogados,MARCELO MOTA DA SILVA,blue,blue,0
advogados,FERNANDA KATHERINE AZEVEDO GUERREIRO MOTA,orange,orange,0
advogados,LUIS EDUARDO FRANCO BOUERES,gray,gray,0
advogados,CLAUDIO EDUARDO SOUSA E SILVA,red,red,0
advogados,LUANN DE MATOS OLIVEIRA SOARES,yellow,yellow,0
advogados,DANIEL DE FARIA JERONIMO LEITE,blue,blue,0
advogados,Gisele Souza Santos,pink,pink,0
advogados,Ênio Siqueira Santos,brown,brown,0
advogados,AUGUSTO MARIO MENEZES PAULINO,red,red,0
advogados,Edson Ferrari Filho,brown,brown,0
advogados,Wederson Advincula Siqueira,brown,brown,0
advogados,Lucas Bessoni Coutinho de Magalhães,default,default,0
advogados,Mauricio Linhares Nunes,default,default,0
advogados,Isabela Dealis Ferreira,green,green,0
advogados,DANILO RIBEIRO ROCHA,purple,purple,0
advogados,JOAO LUIS BRASIL BATISTA ROLIM DE CASTRO,gray,gray,0
advogados,ARTHUR LUIS MENDONCA ROLLO,red,red,0
advogados,RAFAEL LAGE FREIRE,yellow,yellow,0
advogados,GIOVANA FERREIRA CERVO,default,default,0
advogados,LILIAN MAGNANI SALES,purple,purple,0
advogados,NICOLAS NEGRINI SEGATI,pink,pink,0
advogados,STHEFANI LARA DOS REIS ROCHA,default,default,0
advogados,GEAN CARLOS FERREIRA DE MOURA AGUIAR,green,green,0
advogados,MIGUEL FILIPI PIMENTEL NOVAES,default,default,0
advogados,ANGELO LONGO FERRARO,orange,orange,0
advogados,Thiago Ibiapina Coelho,gray,gray,0
advogados,Daniel Leonardo de Lima Viana,pink,pink,0
advogados,Rafael Delgado Chiaradia,default,default,0
advogados,Hélio Freitas de Carvalho da Silveira,gray,gray,0
advogados,JULIANA BERTHOLDI,brown,brown,0
advogados,ANDREA SABBAGA DE MELO,red,red,0
advogados,Thiago Matiolli Kleinfelder,gray,gray,0
advogados,Alexandre Miguel Ferreira da Silva Abreu,gray,gray,0
advogados,LEANDRO DE SA COELHO NETO,red,red,0
advogados,Nelson Canedo Motta,orange,orange,0
advogados,Leandro Petrin,gray,gray,0
advogados,Samuel Camargo Falavinha,yellow,yellow,0
advogados,Mauro Gomes de Barros,default,default,0
advogados,Tarcísio de Andrade Pereira,gray,gray,0
advogados,PEDRO GUIMARAES NERY,gray,gray,0
advogados,FRANCISCO ROQUE FESTA,blue,blue,0
advogados,PATRICIA MACHADO,orange,orange,0
advogados,LEONARDO HUEB FESTA,red,red,0
advogados,KAREN HENRIQUE MENDONCA DO AMARAL,orange,orange,0
advogados,ALFREDINO MARCIO MACEDO LOPES,blue,blue,0
advogados,CARLOS EDUARDO GOMES CALLADO MORAES,default,default,0
advogados,IZABELLE PAES OMENA DE OLIVEIRA LIMA,gray,gray,0
advogados,RAFAEL CEZAR DOS SANTOS,orange,orange,0
advogados,PAULA SILVA MONTEIRO,green,green,0
advogados,GIULIA GOMES DOS SANTOS,blue,blue,0
advogados,BRUNA DE FARIAS FERREIRA LEITE,red,red,0
advogados,Geraldo de Holanda Gonçalves Filho,red,red,0
advogados,Eugênio José Guilherme de Aragão,blue,blue,0
advogados,Paulo Maria Ribeiro Linhares Filho,default,default,0
advogados,EDUARDO RICA DE ARAUJO,brown,brown,0
advogados,WERTHER SIBUT DE ARAUJO,pink,pink,0
advogados,MARCIO ANTONIO DE SOUSA,blue,blue,0
advogados,FREDERICO LUIZ GONCALVES,purple,purple,0
advogados,RICARDO VIEIRA DE CASTRO,gray,gray,0
advogados,ANDRE LUIZ GOMES ANTONIO,orange,orange,0
advogados,ANDERSON ASSIS COELHO DE SOUZA,yellow,yellow,0
advogados,Gustavo Ferreira Gomes,gray,gray,0
advogados,Gustavo Henrique de Barros Callado Macedo,brown,brown,0
advogados,RUBENS DA CUNHA LOBO JUNIOR,green,green,0
advogados,Fabio Cunha Alves de Sena,default,default,0
advogados,MELINA DE CASTRO BENTES,brown,brown,0
advogados,Ceila Reinaldo da Costa,green,green,0
advogados,Vanderlei Rafael de Almeida,green,green,0
advogados,Andre Luiz Santos da Silva,pink,pink,0
advogados,Nilson Antonio Lourenço da Fonseca,pink,pink,0
advogados,Raimundo Cândido Neto,orange,orange,0
advogados,Tarcísio Augusto Sousa de Barros,brown,brown,0
advogados,Fernanda Cristina Caprio,green,green,0
advogados,Teodoro Antônio da Cruz Filho,purple,purple,0
advogados,MICHELE MONTEIRO SANTOS DA SILVA,orange,orange,0
advogados,SERGIO HENRIQUE SILVA AGUIAR,pink,pink,0
advogados,RAFFAEL SALOMAO DE AZEVEDO,default,default,0
advogados,YAN FELIPE ASSUMPCAO FREITAS,brown,brown,0
advogados,ANTONIO LUIZ DOS REIS NETO,green,green,0
advogados,TIAGO SANTOS SILVA,red,red,0
advogados,JESSICA GUIMARAES DE LIMA,green,green,0
advogados,DOMINADOR BERNARDO,gray,gray,0
advogados,LARISSA AZEVEDO ALFRADIQUE GARCIA,brown,brown,0
advogados,Pedro Marcelo Clares de Andrade,pink,pink,0
advogados,MYLLENA MIRIAM FLORENCIO OLIVEIRA,default,default,0
advogados,LUCAS SOUSA ARAUJO,brown,brown,0
advogados,CAROLINA ARAUJO DO NASCIMENTO,orange,orange,0
advogados,CHARLES ROBERT SOBRAL DONALD,orange,orange,0
advogados,MARIANNE CAMARGO MATIOTTI DANTAS,red,red,0
advogados,DANILO GURJAO MACHADO,yellow,yellow,0
advogados,JEAN FILIPE MELO BARRETO,green,green,0
advogados,AUGUSTO SAVIO LEO DO PRADO,yellow,yellow,0
advogados,RODRIGO CASTELLI,red,red,0
advogados,SAULO ISMERIM MEDINA GOMES,purple,purple,0
advogados,JOSE EDMILSON DA SILVA JUNIOR,pink,pink,0
advogados,JULIANA CORDEIRO CORREIA DA MOTA,red,red,0
advogados,Rafael de Alencar Araripe Carneiro,gray,gray,0
advogados,Luiz Fernando Zornig Filho,yellow,yellow,0
advogados,Maurício Fabiane de Almeida Benedito,green,green,0
advogados,ESSA EXTENSÃO,green,green,0
advogados,Herman Ted Barbosa,purple,purple,0
advogados,Thiago Fernandes Boverio,orange,orange,0
advogados,Thiago Tommasi Marinho,red,red,0
advogados,Alessandro Martello Panno,red,red,0
advogados,KATIUSCIA RAIKA DA CAMARA ELIAS,red,red,0
advogados,SERGIO ROBERTO BULCAO BRINGEL JUNIOR,yellow,yellow,0
advogados,BRENDA DE JESUS MONTENEGRO,red,red,0
advogados,CARLOS EDGAR TAVARES DE OLIVEIRA,yellow,yellow,0
advogados,CLOTILDE MIRANDA MONTEIRO DE CASTRO,green,green,0
advogados,SIMONE ROSADO MAIA MENDES,yellow,yellow,0
advogados,ALEXANDRE PENA DE CARVALHO,green,green,0
advogados,TERESA CRISTINA CORREA DE PAULA NUNES,orange,orange,0
advogados,YURI DANTAS BARROSO,brown,brown,0
advogados,MATEUS DUARTE SILVA COSTA,green,green,0
advogados,Rafael Moreira Mota,gray,gray,0
advogados,DAVYSON HERNANDEZ SOUSA SILVA,blue,blue,0
advogados,TARCISIO AUGUSTO SOUSA DE BARROS,purple,purple,0
advogados,LUCAS NATANIEL DE SOUSA VELOSO,gray,gray,0
advogados,GUSTAVO CASTELO BRANCO CARVALHO,gray,gray,0
advogados,Mário Aparecido de Souza,purple,purple,0
advogados,Sânzia da Silva Virginio Melgão,yellow,yellow,0
advogados,WALTER ANTONIO FURTADO PUREZA,brown,brown,0
advogados,MARINALDO GEMAQUE MACHADO JUNIOR,red,red,0
advogados,MAURO CESAR FREITAS SANTOS,default,default,0
advogados,ANA MARCIA DOS SANTOS MELLO,default,default,0
advogados,RENATA CASTANHEIRA DE BARROS WALLER,yellow,yellow,0
advogados,MARCOS DE OLIVEIRA VASCONCELOS JUNIOR,pink,pink,0
advogados,BEATRIZ SANTANA DUARTE,red,red,0
advogados,ANDRE PINHEIRO MENDES,brown,brown,0
advogados,CARLOS EDUARDO CAPUTO BASTOS,default,default,0
advogados,DEBORA MARIA CERQUEIRA DE OLIVEIRA,orange,orange,0
advogados,ALEXANDRE PACHECO BASTOS,green,green,0
advogados,DANIEL AUGUSTO ARRAIS CAPUTO BASTOS,red,red,0
advogados,ANA CAROLINA ANDRADA ARRAIS CAPUTO BASTOS,default,default,0
advogados,CARLOS ENRIQUE ARRAIS BASTOS,orange,orange,0
advogados,BEATRIZ DONAIRE DE MELLO E OLIVEIRA,default,default,0
advogados,ADRIANNA BELLI PEREIRA DE SOUZA,gray,gray,0
advogados,REINALDO BELLI,gray,gray,0
advogados,Lauro Vinícius Ramos Rabha,red,red,0
advogados,LUIS FRANCIVANDO ROSA DA SILVA,green,green,0
advogados,CARLOS EDUARDO MACIEL PEREIRA,brown,brown,0
advogados,Roberto Teixeira Lima Júnior,green,green,0
advogados,Helder Augusto Cordeiro Ferreira Piedade,pink,pink,0
advogados,DANILO VICTOR DA SILVA BEZERRA,green,green,0
advogados,Frederico de Queiroz Pinho,green,green,0
advogados,Saulo Vítor da Silva Munhoz,red,red,0
advogados,Pedro de Jesus Alves dos Passos,red,red,0
advogados,João Henrique Assunção,brown,brown,0
advogados,Isabela Dadalt,default,default,0
advogados,Luciano Mtanios Hanna,brown,brown,0
advogados,Julhiana Miranda Melloh Almeida,blue,blue,0
advogados,Emerson de Freitas,brown,brown,0
advogados,Danúbio Cardoso Remy Romano Frauzino,red,red,0
advogados,GABRIEL TRINDADE SILVA DE BRITO,yellow,yellow,0
advogados,ROMARIO MIRANDA NUNES,purple,purple,0
advogados,GABRIELA CAMARGO SILVA,purple,purple,0
advogados,IARA PRISCILA BOAVENTURA ALVES,pink,pink,0
advogados,YAGO PERROUT DE CASTRO,yellow,yellow,0
advogados,MILENA SANDY GONCALVES LIMA,gray,gray,0
advogados,JOHN FOSTER ADENAUER ARAUJO JUNIOR,red,red,0
advogados,GIOVANNI CASTRO DE ARAUJO BARAVIERA,brown,brown,0
advogados,CAROLINE APARECIDA DE FREITAS MACIEL PEREIRA,yellow,yellow,0
advogados,AELITON PONTES MATOS JUNIOR,purple,purple,0
advogados,Tibério de Araújo Coutinho Madruga,orange,orange,0
advogados,Elias Sebastião Venâncio,blue,blue,0
advogados,Camila Batista Moreira,default,default,0
advogados,Isabella Cordeiro da Silva,red,red,0
advogados,Evaldo Cavalcanti da Cruz Neto,gray,gray,0
advogados,ERICK GABRIEL ALBINO ALENCAR,gray,gray,0
advogados,AUGUSTO CESAR BOMFIM SANTOS FILHO,pink,pink,0
advogados,JOAIS MARQUES DE BARROS JUNIOR,gray,gray,0
advogados,OMAR FELIX PAULINO,default,default,0
advogados,NATALIA MARIA FERREIRA COELHO,brown,brown,0
advogados,Alexandre Dias Gomes,pink,pink,0
advogados,Arthur Henrique de Sousa Braga,pink,pink,0
advogados,Ívilla Barbosa Araújo,brown,brown,0
advogados,OPHIR FILGUEIRAS CAVALCANTE JUNIOR,brown,brown,0
advogados,EDUARDO AIRES COELHO OTSUKI,orange,orange,0
advogados,JOAO PAULO CUNHA,gray,gray,0
advogados,OSWALDO PINHEIRO RIBEIRO JUNIOR,blue,blue,0
advogados,FERNANDA PORTO FERNANDES,yellow,yellow,0
advogados,MATHEUS BRITO DE SOUZA,orange,orange,0
advogados,SOPHIA MARTINS MAGNO SANTOS,orange,orange,0
advogados,EDUARDO FALCETE,pink,pink,0
advogados,ANDERSON MOURA CUNHA,blue,blue,0
advogados,LIVIA BAIAO PIRES,gray,gray,0
advogados,CAIO VINICIUS ARAUJO DE SOUZA,pink,pink,0
advogados,FELIPE SANTOS CORREA,default,default,0
advogados,SABATO GIOVANI MEGALE ROSSETTI,brown,brown,0
advogados,FRANCISCO BRASIL MONTEIRO FILHO,purple,purple,0
advogados,CECILIA BRASIL NASSAR BLAGITZ,pink,pink,0
advogados,ANDRE LUIZ TRINDADE NUNES,red,red,0
advogados,RAFAEL OLIVEIRA LIMA,purple,purple,0
advogados,Michel Saliba Oliveira,gray,gray,0
advogados,Eduardo Brandão,gray,gray,0
advogados,Nayana Correia Rocha,green,green,0
advogados,MANOLYS MARCELINO PASSERAT DE SILANS,blue,blue,0
advogados,TULIO ARNAUD TOMAZ,default,default,0
advogados,Procuradoria-Geral Eleitoral,red,red,0
advogados,Álvaro Carvalho Galvão Gomes de Mattos,pink,pink,0
advogados,Juliano Ricardo de Vasconcellos Costa Couto,red,red,0
advogados,AZIZ MARCELO HIDD,yellow,yellow,0
advogados,DIEGO ALVES DE SOUSA,pink,pink,0
advogados,EMANUEL PINHEIRO CHAVES,orange,orange,0
advogados,OLIVIOMAR SOUSA BARROS,orange,orange,0
advogados,CLEBE RODRIGUES ALVES,red,red,0
advogados,ENOCK DA ROCHA NEGRAO,purple,purple,0
advogados,KAMILA LOBATO BARROSO,blue,blue,0
advogados,SAMUEL ESPINDOLA DOS ANJOS,purple,purple,0
advogados,EIDER MAROTO DE ANDRADE,gray,gray,0
advogados,JOSE VARGAS SOBRINHO JUNIOR,yellow,yellow,0
advogados,Thiago Luiz Gomes Lima,default,default,0
advogados,Luciano del Castilo Silva,orange,orange,0
advogados,Sílvio Alexandre Carvalho de Melo,default,default,0
advogados,Juliana Bandeira de Figueiredo,yellow,yellow,0
advogados,ANA KAROLINA MOREIRA CRUZ COSTA,gray,gray,0
advogados,ALFREDO LIMA GOES,green,green,0
advogados,Marcelo Antônio Balduíno,blue,blue,0
advogados,DANIEL SOUSA AMARANTE,pink,pink,0
advogados,HUMBERTO HENRIQUE VERAS TEIXEIRA FILHO,purple,purple,0
advogados,LUCIANO ALLAN CARVALHO DE MATOS,red,red,0
advogados,MATHEUS LUAN REIS CORREA,orange,orange,0
advogados,CLAUDIO ROBERTO DA ROCHA ROSA FILHO,purple,purple,0
advogados,RAYSSA CARVALHO RAMOS,purple,purple,0
advogados,Paulo Antonio Marques Motta,purple,purple,0
advogados,Hélio Deivid Amorim Maldonado,yellow,yellow,0
advogados,AMANDA PFEIFER GUTIERREZ,blue,blue,0
advogados,GABRIEL RIGOTTI DE AVILA E SILVA,pink,pink,0
advogados,MATHEUS HENRIQUE DOMINGUES LIMA,brown,brown,0
advogados,FERNANDA BERNARDELLI MARQUES,red,red,0
advogados,GUILHERME QUEIROZ GONCALVES,default,default,0
advogados,MARIA EDUARDA PRAXEDES SILVA,default,default,0
advogados,EDUARDA PORTELLA QUEVEDO,blue,blue,0
advogados,VICTOR LUGAN RIZZON CHEN,gray,gray,0
advogados,MARCELO WINCH SCHMIDT,gray,gray,0
advogados,MARIA DE LOURDES LOPES,pink,pink,0
advogados,VALESKA TEIXEIRA ZANIN MARTINS,red,red,0
advogados,EUGENIO JOSE GUILHERME DE ARAGAO,pink,pink,0
advogados,ROBERTA NAYARA PEREIRA ALEXANDRE,default,default,0
advogados,Lucas Bessoni Coutinho de Magalhaes,brown,brown,0
advogados,José Marconi Gonçalves de Carvalho Júnior,red,red,0
advogados,Maurício Linhares Nunes,green,green,0
advogados,Laislon César Dória Costa,default,default,0
advogados,MATEUS BRANDAO AIRES,blue,blue,0
advogados,LUIS ALBERTO GALLINDO MARTINS,purple,purple,0
advogados,ARTHUR LUIZ DE ARAUJO LOBO BITU,blue,blue,0
advogados,Oliver Oliveira Sousa,default,default,0
advogados,Maria Andreia Lemos,blue,blue,0
advogados,Américo Botelho Lobato Neto,blue,blue,0
advogados,Lorena Costa Pereira,purple,purple,0
advogados,Leandro Roberto de Paula Reis,red,red,0
advogados,Angela Beatriz da Costa Vettorazzi,green,green,0
advogados,Douglas Scoot dos Santos Lessa,purple,purple,0
advogados,Orlando Moises Fischer Pessuti,brown,brown,0
advogados,Luiz Paulo Muller Franqui,green,green,0
advogados,LUCAS BORTOLOZZO CLEMENTE,default,default,0
advogados,HELIO FREITAS DE CARVALHO DA SILVEIRA,red,red,0
advogados,IOHANA BEZERRA COSTA,purple,purple,0
advogados,MARCELO SANTIAGO DE PADUA ANDRADE,brown,brown,0
advogados,MATHEUS RODRIGUES CORREA DA SILVA,gray,gray,0
advogados,MICHEL BERTONI SOARES,gray,gray,0
advogados,Hudson Garcia Barboza,default,default,0
advogados,Joao Alberto Rolim Mesquita,yellow,yellow,0
advogados,Marcela Vila Nova,green,green,0
advogados,Bruno Coelho Costa de Oliveira,yellow,yellow,0
advogados,Valcemir de Araújo Cunha,pink,pink,0
advogados,Maísa Climeck de Oliveira,brown,brown,0
advogados,Alice Adolfa Miranda Ploger Zeni,red,red,0
advogados,Kayo Alves Ribeiro,brown,brown,0
advogados,ANA DANIELA LEITE E AGUIAR,green,green,0
advogados,DANIEL MAGALHAES ROCHA,red,red,0
advogados,Cláudia Alves Gomes,orange,orange,0
advogados,Luiz Antônio Pereira de Lira,gray,gray,0
advogados,Bruno Macedo Landim Ferreira,gray,gray,0
advogados,Paulo Machado Guimarães,green,green,0
advogados,Raniele Souza Maciel,green,green,0
advogados,Felipe Augusto Cortez Meira de Medeiros,red,red,0
advogados,Luciana Barros Lopes de Carvalho,yellow,yellow,0
advogados,Helder Erlan Damasceno Brito de Matos,orange,orange,0
advogados,Adonyara de Jesus Teixeira Azevedo Dias,green,green,0
advogados,RAYNA CALDERARO CRISTO,red,red,0
advogados,MARIANA MARQUES BRAGA,green,green,0
advogados,Brunno Ricarte Firmino Barbosa,red,red,0
advogados,Vitor Ferreira Silva,red,red,0
advogados,Bruno de Mendonça Pereira Cunha,default,default,0
advogados,RUI FRANCO PERES JUNIOR,pink,pink,0
advogados,DANILO AUGUSTO RUIVO,brown,brown,0
advogados,ELIABE DONIZETE ELIAS,blue,blue,0
advogados,RENATO CARVALHO DONATO,gray,gray,0
advogados,LAIS DE OLIVEIRA,orange,orange,0
advogados,LEANDRO MATSUMOTA,yellow,yellow,0
advogados,Gabriel Costa Fragoso de Albuquerque,purple,purple,0
advogados,DAVI GALVAO DE SOUZA,red,red,0
advogados,DIEGO DE OLIVEIRA ELOI,pink,pink,0
advogados,NATALIA BARRINHA CARRILHO PETERS GARCIA,purple,purple,0
advogados,LUIZ FELIPE VILLAGRA AGUILERA,purple,purple,0
advogados,Igor Brito Barros Lemes,default,default,0
advogados,Ana Lúcia de Freitas Alvarez,blue,blue,0
advogados,Valdinei Rodrigues Salgueiro,red,red,0
advogados,Antônio Ricardo Accioly Campos,orange,orange,0
advogados,Rafael Carneiro Leão Gonçalves Ferreira,green,green,0
advogados,RUBENS FERNANDES LEAO,default,default,0
advogados,ANGELA SERRA SALES,pink,pink,0
advogados,JESSICA FERNANDES LEAO,green,green,0
advogados,JOSE RUBENS BARREIROS DE LEAO,brown,brown,0
advogados,RAFAELA AZEVEDO DE LEAO,red,red,0
