"Acao","De","Para"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Comprovação de receitas e gastos partidários.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Comprovação de receitas e gastos partidários.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Comprovação de receitas e gastos partidários_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Comprovação de receitas e gastos partidários_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Condutas vedadas a agentes públicos - jurisprudência abuso de poder político.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Condutas vedadas a agentes públicos - jurisprudência abuso de poder político.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos_notion_final.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos_notion_final.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos_notion_final_invertido.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\condutas_vedadas_a_agentes_publicos_notion_final_invertido.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Contas de Campanha Eleitoral - abuso de poder econômico - atualizado 2025-05-15.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Contas de Campanha Eleitoral - abuso de poder econômico - atualizado 2025-05-15.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion_final.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion_final.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion_final_invertido.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Contas_de_Campanha_Eleitoral_notion_final_invertido.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Crimes eleitorais e Processo Penal Eleitoral - jurisprudência (atual. 2023-09-05).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Crimes eleitorais e Processo Penal Eleitoral - jurisprudência (atual. 2023-09-05).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\crimes_eleitorais_e_processo_penal.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\crimes_eleitorais_e_processo_penal.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\crimes_eleitorais_e_processo_penal_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\crimes_eleitorais_e_processo_penal_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Desincompatibilizacao_e_afastamento.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Desincompatibilizacao_e_afastamento.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Desincompatibilizacao_e_afastamento_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Desincompatibilizacao_e_afastamento_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Desincompatibilização e afastamentos - jurisprudência TSE.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Desincompatibilização e afastamentos - jurisprudência TSE.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\diplomacao.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\diplomacao.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\diplomacao_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\diplomacao_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Diplomação - cassação por abuso em benefício de terceiro - jurisprudência TSE.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Diplomação - cassação por abuso em benefício de terceiro - jurisprudência TSE.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Direito de resposta na propaganda eleitoral.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Direito de resposta na propaganda eleitoral.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Direito de resposta na propaganda eleitoral_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Direito de resposta na propaganda eleitoral_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Eleitor do alistamento ao voto - jurisprudência alistabilidade e voto.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Eleitor do alistamento ao voto - jurisprudência alistabilidade e voto.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\eleitor do alistamento ao voto.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\eleitor do alistamento ao voto.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\eleitor do alistamento ao voto_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\eleitor do alistamento ao voto_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Endrentamento à desinformação eleitoral.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Endrentamento à desinformação eleitoral.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Endrentamento à desinformação eleitoral_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Endrentamento à desinformação eleitoral_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Enfrentamento à desinformação eleitoral - ameaças e violência contra a Justiça Eleitoral.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Enfrentamento à desinformação eleitoral - ameaças e violência contra a Justiça Eleitoral.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Filiação Partidária - jurisprudência TSE (atualizado 2025-02-13).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Filiação Partidária - jurisprudência TSE (atualizado 2025-02-13).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Filiação Partidária.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Filiação Partidária.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Filiação Partidária_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Filiação Partidária_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\inelegibilidades_e_condicoes_de_elegibilidade.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\inelegibilidades_e_condicoes_de_elegibilidade.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\inelegibilidades_e_condicoes_de_elegibilidade_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\inelegibilidades_e_condicoes_de_elegibilidade_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\mandato_eletivo.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\mandato_eletivo.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\mandato_eletivo_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\mandato_eletivo_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Mapa da Coletânea de Jurisprudência Eleitoral - atualizado em 2014-09-10.pdf","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Mapa da Coletânea de Jurisprudência Eleitoral - atualizado em 2014-09-10.pdf"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\materia_processual.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\materia_processual.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\materia_processual_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\materia_processual_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Matéria processual eleitoral - ação rescisória e cabimento - atualizado 2025-04-24.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Matéria processual eleitoral - ação rescisória e cabimento - atualizado 2025-04-24.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Matéria_administrativa.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Matéria_administrativa.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Matéria_administrativa_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Matéria_administrativa_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Partido político - autonomia partidária - jurisprudência TSE (atual. 2025-10-15).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Partido político - autonomia partidária - jurisprudência TSE (atual. 2025-10-15).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Partido_politico.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Partido_politico.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Partido_politico_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Partido_politico_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Pesquisa eleitoral e abuso de poder econômico - jurisprudência (atual. 2022-02-09).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Pesquisa eleitoral e abuso de poder econômico - jurisprudência (atual. 2022-02-09).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\pesquisa eleitoral.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\pesquisa eleitoral.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Propaganda eleitoral - caracterização e propaganda antecipada - atualizado 2025-10-15.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Propaganda eleitoral - caracterização e propaganda antecipada - atualizado 2025-10-15.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Propaganda Eleitoral.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Propaganda Eleitoral.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Propaganda Eleitoral_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Propaganda Eleitoral_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Questão direito de resposta - propaganda eleitoral (FGV 2025).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Questão direito de resposta - propaganda eleitoral (FGV 2025).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Registro de candidato - jurisprudência TSE (atualizado 2023-03-03).txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Registro de candidato - jurisprudência TSE (atualizado 2023-03-03).txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\registro_de_candidato.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\registro_de_candidato.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\registro_de_candidato_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\registro_de_candidato_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Taxonomia de temas eleitorais TSE - apuração de votos e eleições.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Taxonomia de temas eleitorais TSE - apuração de votos e eleições.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Temas Diversos - Atos preparatórios da votação - Cédula eleitoral.txt","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Temas Diversos - Atos preparatórios da votação - Cédula eleitoral.txt"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Temas Diversos.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Temas Diversos.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\Temas Diversos_notion.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\Temas Diversos_notion.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\TEMAS_SELC_csv_to_notion.py","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\TEMAS_SELC_csv_to_notion.py"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\TEMAS_SELC_txt_csv_v7.py","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\TEMAS_SELC_txt_csv_v7.py"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\TEMAS_SELC_txt_csv_v8.py","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\TEMAS_SELC_txt_csv_v8.py"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\TEMAS_SELC_txt_to_csv_v4.py","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\TEMAS_SELC_txt_to_csv_v4.py"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\TEMAS_SELC_txt_to_csv_v6.py","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\TEMAS_SELC_txt_to_csv_v6.py"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\temas_selec_TSE_all.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\temas_selec_TSE_all.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\temas_selec_TSE_all_part1.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\temas_selec_TSE_all_part1.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TEMAS SELECIONADOS\temas_selec_TSE_all_part2.csv","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\TEMAS SELECIONADOS\temas_selec_TSE_all_part2.csv"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\DECISOES HISTORICAS REPETIDAS.xls","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\(Recuperados do backup OneDrive)\DECISOES HISTORICAS REPETIDAS.xls"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\Atas históricas TSE - 1933 (sessões de 1932-1933).docx","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\(Recuperados do backup OneDrive)\GRUPO TSE\Abordagem histórica\Atas históricas TSE - 1933 (sessões de 1932-1933).docx"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (05_06_2025).xlsx","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\(Recuperados do backup OneDrive)\GRUPO TSE\Abordagem histórica\Banco à STI (05_06_2025).xlsx"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\GRUPO TSE\Abordagem histórica\Banco à STI (atualizado).xlsx","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\(Recuperados do backup OneDrive)\GRUPO TSE\Abordagem histórica\Banco à STI (atualizado).xlsx"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Tabela SJUR - classes processuais do sistema de jurisprudência do TSE.pdf","C:\Users\mauri\OneDrive\Documentos\06 - Estudos, concursos e leitura\TESE\(Recuperados do backup OneDrive)\Tabela SJUR - classes processuais do sistema de jurisprudência do TSE.pdf"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (1).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (1).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (2).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (2).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (3).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-08 (3).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (1).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (1).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (2).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (2).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (3).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-27 (3).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (1).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (1).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (2).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (2).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (3).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (3).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (4).png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-05-29 (4).png"
"Mover","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Imagens\Capturas de tela\Capturas de tela - 2025-06-10.png","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\Imagens\Capturas de tela\Capturas de tela - 2025-06-10.png"
