"Acao","De","Para"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CASAMENTO\Painel iCasei site.pdf","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\CASAMENTO\Painel iCasei site.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CASAMENTO\Proposta de viagem (rota das emoções).docx","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\CASAMENTO\Proposta de viagem (rota das emoções).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CASAMENTO\Roteiro.docx","C:\Users\mauri\OneDrive\Documentos\09 - Família, religião e mensagens\CASAMENTO\Roteiro.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2018\Certificado 2018.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2018\Certificado 2018.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\1. CNH.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\1. CNH.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\2. Comprovante de pgmto - NFe.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\2. Comprovante de pgmto - NFe.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\3. Título de eleitor.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\3. Título de eleitor.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\4. PIS  - CTPS.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\4. PIS  - CTPS.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\5. Número de referência.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\5. Número de referência.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\Contrato.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\Contrato.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CERTIFICADO DIGITAL\2022\Termo de titularidade.pdf","C:\Users\mauri\OneDrive\Documentos\10 - Tecnologia e dispositivos\CERTIFICADO DIGITAL\2022\Termo de titularidade.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Carta na hospedaria do imigrante.jpg","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Carta na hospedaria do imigrante.jpg"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\E-mail - Riconoscimento Citatdinanza Italiana.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\E-mail - Riconoscimento Citatdinanza Italiana.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Gmail - POSTA CERTIFICATA_ Prot. N.15454 del 30-12-2020 - Invio comunicazioni di CHIARAMONTE VIEIRA MAURICIO AUGUSTO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Gmail - POSTA CERTIFICATA_ Prot. N.15454 del 30-12-2020 - Invio comunicazioni di CHIARAMONTE VIEIRA MAURICIO AUGUSTO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Inscrição anagráfica - MAURÍCIO CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Inscrição anagráfica - MAURÍCIO CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Passaporto - MAURÍCIO CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Passaporto - MAURÍCIO CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Votação referendum constituzionale.jpg","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Votação referendum constituzionale.jpg"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\BIBLIOGRAFIA\FIORE, Cecilia de Araújo Capetine - De Gênova para o Rio de Janeiro - as listas de vapores italianos.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\BIBLIOGRAFIA\FIORE, Cecilia de Araújo Capetine - De Gênova para o Rio de Janeiro - as listas de vapores italianos.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\1. Certificato di nascita (antigo).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\1. Certificato di nascita (antigo).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\2. Cadeia documental (protocolada no serviço consular).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\2. Cadeia documental (protocolada no serviço consular).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\3. Certidão Negativa de Naturalização.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\3. Certidão Negativa de Naturalização.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Agendamento de entrevista.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Agendamento de entrevista.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro  - Matheus.docx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro  - Matheus.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro - Ana.docx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro - Ana.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro - Maurício.docx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Ficha de cadastro - Maurício.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Jurisdições consulares (7.7.2015).doc","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Jurisdições consulares (7.7.2015).doc"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Árvore genealógica.xlsx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\CADEIA DOCUMENTAL\Árvore genealógica.xlsx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\10_2º DEPÓSITO - despachante Itália.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\10_2º DEPÓSITO - despachante Itália.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\11_2º DEPÓSITO - despachante Itália.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\11_2º DEPÓSITO - despachante Itália.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\1_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\1_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\2_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\2_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\3_DEPÓSITO .pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\3_DEPÓSITO .pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\4_DEPÓSITO-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\4_DEPÓSITO-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\4_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\4_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\5_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\5_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\6_DEPÓSITO-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\6_DEPÓSITO-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\6_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\6_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\7_DEPÓSITO-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\7_DEPÓSITO-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\7_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\7_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\8_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\8_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\9_DEPÓSITO.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\9_DEPÓSITO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\Agendamentos.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\Agendamentos.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\Correios (1).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\Correios (1).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\Correios (2).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\Correios (2).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Comprovantes\Despachante na Itália.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Comprovantes\Despachante na Itália.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Fortunato (filho)\1. Batismo filho - FORTUNATO CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Fortunato (filho)\1. Batismo filho - FORTUNATO CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Fortunato (filho)\2. Legenda do assento.docx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Fortunato (filho)\2. Legenda do assento.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\1. Registro de entrada - 1887 - museo do imigrante.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\1. Registro de entrada - 1887 - museo do imigrante.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\2. Relatório - 1887 - museo do imigrante.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\2. Relatório - 1887 - museo do imigrante.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\3. Registro de entrada - 1912 - museo do imigrante.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\HOSPEDARIA DO IMIGRANTE\3. Registro de entrada - 1912 - museo do imigrante.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\1. Certidão de nascimento (reprográfica).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\1. Certidão de nascimento (reprográfica).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\2. Certidão de nascimento (transliteração).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\2. Certidão de nascimento (transliteração).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\3. Certificato di nascita (atualizado).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\3. Certificato di nascita (atualizado).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\4. Certidões.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\4. Certidões.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\5. Certidões.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\5. Certidões.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\6. Compilados (OCR).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\6. Compilados (OCR).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\7. Cadeia documental (antiga).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\7. Cadeia documental (antiga).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\8. CNN (antiga).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\8. CNN (antiga).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Juliana.docx","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Juliana.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Thiago (1).doc","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Thiago (1).doc"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Thiago (2).doc","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\Rascunhos\Esclarecimentos Thiago (2).doc"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\REGISTRO DE ESTRANGEIROS\1. Certidão de registro - GIUSEPPE CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\REGISTRO DE ESTRANGEIROS\1. Certidão de registro - GIUSEPPE CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\REGISTRO DE ESTRANGEIROS\2. Certidão de registro - MATHILDE ZANETE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\REGISTRO DE ESTRANGEIROS\2. Certidão de registro - MATHILDE ZANETE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\1. Naturalização - ANTÔNIO CHIARAMONTE (irmão).pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\1. Naturalização - ANTÔNIO CHIARAMONTE (irmão).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\2. Manifesto naval - GIORGIO CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\2. Manifesto naval - GIORGIO CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\3. Relatório - GIORGIO CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\3. Relatório - GIORGIO CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\4. Registro de entrada - ILHA DAS FLORES-RJ.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\4. Registro de entrada - ILHA DAS FLORES-RJ.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\5. Relatório - ILHA DAS FLORES-RJ.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\5. Relatório - ILHA DAS FLORES-RJ.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\CIDADANIA ITALIANA\VAPOR MALABAR\6. Relatório - FAMÍLIA CHIARAMONTE.pdf","C:\Users\mauri\OneDrive\Documentos\01 - Pessoal e identidade\CIDADANIA ITALIANA\VAPOR MALABAR\6. Relatório - FAMÍLIA CHIARAMONTE.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\1.2_Clone.jpeg","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\1.2_Clone.jpeg"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\1ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\1ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.1_RENAVAM.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.1_RENAVAM.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.2_CHASSI.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.2_CHASSI.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.3_CNH-BOOK-32B45C8B6G.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.3_CNH-BOOK-32B45C8B6G.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.3_CNH.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.3_CNH.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.4_CPF-BOOK-32B45C8B6G.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.4_CPF-BOOK-32B45C8B6G.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2.4_CPF.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2.4_CPF.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\2ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\2ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\3ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\3ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\4ª multa-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\4ª multa-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\4ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\4ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\5ª multa-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\5ª multa-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\5ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\5ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\6ª multa-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\6ª multa-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\6ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\6ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\7ª multa-BOOK-32B45C8B6G.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\7ª multa-BOOK-32B45C8B6G.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\7ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\7ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\8ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\8ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\9ª multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\9ª multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\BO PCDF.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\BO PCDF.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\BO PCMG - apreensão.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\BO PCMG - apreensão.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\BO PCMG.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\BO PCMG.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\BO PCSP.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\BO PCSP.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\CAC Joe Merenciano.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\CAC Joe Merenciano.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\CAPA DOC'S.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\CAPA DOC'S.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Capa envelope (2).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Capa envelope (2).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Capa envelope (3).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Capa envelope (3).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Capa envelope.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Capa envelope.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Carteira de motorista.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Carteira de motorista.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Comprovante de endereço 2.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Comprovante de endereço 2.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Comprovante de endereço.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Comprovante de endereço.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Documento do carro.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Documento do carro.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\DUT falsificado.jpeg","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\DUT falsificado.jpeg"
