page_id,numeroUnico,status,old_len,new_len,error
32872195-5c64-81e4-8ff5-c9dc99ed962e,0600057-93.2024.6.16.0156,ok,0,132,
32872195-5c64-81e4-ba5f-d819a1ccff0b,0600118-21.2024.6.05.0071,ok,94,78,
32872195-5c64-81e4-be5a-eb0ea78830a2,0600337-22.2024.6.13.0003,ok,0,152,
32872195-5c64-81e5-97d4-cbcefe8a1b7e,0603606-38.2022.6.17.0000,ok,15,0,
32872195-5c64-81e5-a32a-e88e6d96fe43,0601670-81.2020.6.19.0229,ok,0,169,
32872195-5c64-81e5-a4a9-eef4827867ca,0602439-72.2022.6.21.0000,ok,133,100,
32872195-5c64-81e5-a6a1-dfd1ca6b3f02,0600437-74.2020.6.06.0079,ok,0,128,
32872195-5c64-81e5-b728-c2c2df963b8f,0600030-69.2026.6.00.0000,ok,0,340,
32872195-5c64-81e6-8ce9-d4e3ae79015f,0600246-39.2023.6.25.0000,ok,0,209,
32872195-5c64-81e6-8e48-d3f72158d5fa,0600490-41.2025.6.09.0000,ok,0,281,
32872195-5c64-81e6-9d6a-d7a79eb21f9a,0600003-55.2025.6.15.0016,ok,0,235,
32872195-5c64-81e6-aa5f-dddc56104301,0600201-85.2024.6.19.0026,ok,117,95,
32872195-5c64-81e6-b726-d87adc4f9fd0,0600023-77.2026.6.00.0000,ok,0,86,
32872195-5c64-81e7-ab8a-d61c2d4c9ae4,0600262-32.2024.6.14.0010,ok,0,222,
32872195-5c64-81e8-8ab7-e95cee1d7371,0604871-21.2022.6.19.0000,ok,0,166,
32872195-5c64-81e8-9099-dc9795fd4cd7,0600114-75.2024.6.19.0238,ok,0,148,
32872195-5c64-81e8-b40d-fc4753a2283b,0600359-79.2024.6.10.0095,ok,0,217,
32872195-5c64-81e9-a7df-ea81a9bc76c2,0603706-54.2018.6.09.0000,ok,21,21,
32872195-5c64-81e9-aff3-fcb0f8ee2402,0600197-86.2026.6.00.0000,ok,0,124,
32872195-5c64-81ea-8c3e-f7430ab00b42,0600527-74.2024.6.24.0036,ok,0,230,
32872195-5c64-81ea-9b88-dad729d3375c,0600360-66.2026.6.00.0000,ok,0,63,
32872195-5c64-81ea-9cb6-c3d4ec71bbeb,0600426-18.2024.6.13.0303,ok,0,122,
32872195-5c64-81ea-acf6-d350701439d1,0600333-79.2025.6.05.0000,ok,0,164,
32872195-5c64-81ea-bce0-f0b871117b19,0601141-25.2025.6.00.0000,ok,0,32,
32872195-5c64-81ea-bd46-c3b715cecb86,0600054-08.2024.6.17.0061,ok,15,182,
32872195-5c64-81eb-8553-d892b00e3a73,0600034-66.2024.6.10.0043,ok,0,126,
32872195-5c64-81eb-8652-f0cd7569a20d,0605551-11.2022.6.26.0000,ok,0,137,
32872195-5c64-81eb-8b13-e6de3b0f761f,0600372-40.2024.6.06.0079,ok,0,308,
32872195-5c64-81eb-a1f8-c2b0cfcc90eb,0600292-92.2021.6.00.0000,ok,0,280,
32872195-5c64-81eb-a523-ea71839a5887,0600229-38.2019.6.00.0000,ok,0,194,
32872195-5c64-81ec-8172-c0484aa9f929,0600441-48.2024.6.10.0051,ok,0,233,
32872195-5c64-81ec-88ce-ebe988d94d83,0600973-59.2024.6.13.0141,ok,0,81,
32872195-5c64-81ec-90ea-d8bcb627a55f,0600736-41.2024.6.05.0143,ok,0,121,
32872195-5c64-81ec-bafe-e2a05afacb82,0600496-15.2024.6.18.0006,ok,0,293,
32872195-5c64-81ed-a04e-d101017c0760,0600621-41.2024.6.06.0030,ok,0,241,
32872195-5c64-81ed-b1da-cf7edb1679c9,0000156-23.2016.6.00.0000,ok,0,69,
32872195-5c64-81ee-83fc-da1dbeb6441d,0600710-64.2020.6.00.0000,ok,0,147,
32872195-5c64-81ee-88de-efc0214b8697,0000246-23.2017.6.17.0000,ok,72,55,
32872195-5c64-81ee-92df-f662f4eed734,0600302-96.2024.6.02.0026,ok,0,129,
32872195-5c64-81ee-a6fb-f83e6462dd7a,0600541-65.2024.6.13.0068,ok,0,102,
32872195-5c64-81ee-ab9a-ff4ba68d5f07,0600063-03.2024.6.16.0156,ok,0,132,
32872195-5c64-81ef-92c8-f57254d480a0,0600493-85.2024.6.26.0152,ok,0,104,
32872195-5c64-81ef-96cf-ec3541007703,0607188-94.2022.6.26.0000,ok,0,120,
32872195-5c64-81ef-9e5d-f7ff1302569b,0600134-64.2024.6.06.0000,ok,0,115,
32872195-5c64-81ef-ab33-fc5b07cfeeaf,0601279-77.2022.6.15.0000,ok,51,29,
32872195-5c64-81ef-b19b-d2797dd5f288,0600167-57.2025.6.19.0000,ok,0,56,
32872195-5c64-81ef-b75a-d20193fb6a0c,0600324-58.2025.6.00.0000,ok,0,281,
32872195-5c64-81ef-bafe-e4299e22f076,0601245-17.2025.6.00.0000,ok,0,110,
32872195-5c64-81f0-b5f3-e426e6c3472b,0600069-10.2024.6.16.0156,ok,0,132,
32872195-5c64-81f0-b948-ccacb9603a13,0600080-20.2019.6.08.0000,ok,0,115,
32872195-5c64-81f1-8321-e8e919f0c060,0600356-19.2024.6.05.0175,ok,0,229,
32872195-5c64-81f1-8af5-e396089f96df,0600379-89.2022.6.08.0000,ok,0,84,
32872195-5c64-81f1-a71a-e0b5d53097e8,0600126-87.2024.6.05.0106,ok,0,238,
32872195-5c64-81f1-b512-c264f00c149f,0000240-29.2013.6.00.0000,ok,0,148,
32872195-5c64-81f2-a9d7-d0783ee9a495,0600154-78.2024.6.09.0127,ok,0,103,
32872195-5c64-81f3-8609-f16309d98ae9,0600521-47.2024.6.14.0068,ok,0,107,
32872195-5c64-81f3-8a64-d8223459efd8,0600519-63.2024.6.13.0114,ok,0,168,
32872195-5c64-81f3-8d67-dac2e1b28e12,0600282-13.2022.6.18.0000,ok,0,609,
32872195-5c64-81f3-924d-e3b91e0d6c7d,0600140-68.2026.6.00.0000,ok,0,97,
32872195-5c64-81f4-8014-d0ff3c6f7fb2,0600166-92.2024.6.10.0021,ok,0,172,
32872195-5c64-81f4-97be-fd87365961b6,0600256-35.2024.6.05.0120,ok,34,43,
32872195-5c64-81f4-98b6-ea2af470b131,0600248-61.2024.6.14.0038,ok,0,256,
32872195-5c64-81f4-9f49-d613431f54e4,0601301-10.2024.6.13.0328,ok,0,97,
32872195-5c64-81f4-b175-ed47604b5094,0600183-04.2023.6.11.0000,ok,56,90,
32872195-5c64-81f6-8541-de0e1aec5f00,0600602-11.2024.6.13.0169,ok,0,166,
32872195-5c64-81f6-9456-eca5bd184c6d,0605785-90.2022.6.26.0000,ok,0,109,
32872195-5c64-81f6-ada3-fdec51cea761,0600182-94.2023.6.19.0000,ok,83,189,
32872195-5c64-81f6-b3f5-d990b296741f,0600155-78.2024.6.01.0000,ok,16,139,
32872195-5c64-81f7-9d2e-ef93b9e71c72,0600237-15.2019.6.00.0000,ok,0,66,
32872195-5c64-81f8-8f78-f075e3d32f15,0600109-04.2024.6.14.0073,ok,0,150,
32872195-5c64-81f8-9779-f2018dc51a97,0600161-81.2021.6.09.0028,ok,0,82,
32872195-5c64-81f8-bb2e-ced398d121b1,0600025-74.2024.6.04.0010,ok,0,127,
32872195-5c64-81f8-bccb-ca5e7f198175,0600318-54.2024.6.26.0229,ok,51,77,
32872195-5c64-81f9-bba4-fb4be9ab58f4,0600193-95.2024.6.06.0115,ok,74,58,
32872195-5c64-81fa-8474-e04ee08c54b6,0600058-21.2024.6.08.0053,ok,0,383,
32872195-5c64-81fa-bb28-df0d161a305b,0600369-03.2024.6.05.0083,ok,0,115,
32872195-5c64-81fa-bc1e-ea151d81bb40,0600173-63.2024.6.17.0062,ok,0,148,
32872195-5c64-81fb-8034-dd8d4588d10a,0600167-35.2024.6.08.0053,ok,0,208,
32872195-5c64-81fb-a3c0-fff855350cd4,0600350-22.2024.6.02.0037,ok,0,118,
32872195-5c64-81fb-b317-c57d04b89559,0600375-98.2024.6.22.0030,ok,56,34,
32872195-5c64-81fb-b34e-fdfa55a462f6,0600001-18.2019.6.01.0006,ok,0,83,
32872195-5c64-81fc-92f8-c8063e859bec,0600461-20.2024.6.23.0005,ok,333,333,
32872195-5c64-81fc-ac28-c48988663e4d,0600329-98.2024.6.16.0120,ok,0,297,
32872195-5c64-81fd-82bc-df0df26e8639,0602902-25.2022.6.17.0000,ok,0,75,
32872195-5c64-81fd-9f70-e46f1af09dd4,0600412-37.2024.6.25.0000,ok,0,658,
32872195-5c64-81fd-a112-dfab804d6a9f,0600557-60.2024.6.18.0074,ok,112,112,
32872195-5c64-81fd-adb8-cebe1ddfabb6,0600507-40.2024.6.21.0142,ok,0,102,
32872195-5c64-81fe-80e5-e3dbfb4e9bd1,0600139-83.2026.6.00.0000,ok,0,74,
32872195-5c64-81fe-8592-dae6b4b0f37f,0600385-55.2021.6.00.0000,ok,61,257,
32872195-5c64-81fe-85d9-c83a94766b79,0601228-07.2024.6.26.0189,ok,80,19,
32872195-5c64-81fe-af81-dadfa749e378,0600462-47.2024.6.22.0000,ok,56,34,
32872195-5c64-81fe-b290-ccfe4602a0a6,0602245-67.2022.6.14.0000,ok,0,119,
32872195-5c64-81ff-8019-caa966c592a2,0600418-15.2024.6.14.0044,ok,0,288,
32872195-5c64-81ff-8fac-e068d5a816e5,0600465-10.2024.6.21.0168,ok,73,73,
32872195-5c64-81ff-9a2a-d234de7ad556,0600584-90.2024.6.20.0008,ok,0,192,
32872195-5c64-81ff-a195-f1d972e68da9,0600432-86.2024.6.15.0006,ok,0,152,
32872195-5c64-81ff-b74c-effd4e04f7be,0600023-81.2020.6.15.0061,ok,75,59,
