row_idx,ID,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,match_stage,qtd_candidatos_total,link_1,link_2,link_3,hrefs_ordenados_todos
4012,4013,Contas de campanha eleitoral,958039,AgR-AI,Min. Arnaldo Versiani,9/25/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927
4013,4014,Contas de campanha eleitoral,13438,AgRg-Respe,Min. Nancy Andrighi,9/15/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927
4014,4015,Contas de campanha eleitoral,26120,Respe,Min. Dias Toffoli,9/27/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071
4023,4024,Contas de campanha eleitoral,1554,AgR-RO,Min. Nancy Andrighi,4/10/2012,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1554/processoClasse=RO/decisaoData=20120410,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44023,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1554/processoClasse=RO/decisaoData=20120410 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44023
4024,4025,Contas de campanha eleitoral,255,AgR-RO,Min. Nancy Andrighi,3/6/2012,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=255/processoClasse=RO/decisaoData=20120306,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43748,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=255/processoClasse=RO/decisaoData=20120306 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43748
4043,4044,Contas de campanha eleitoral,8242,AgR-AI,Min. Marcelo Ribeiro,3/15/2012,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8242/processoClasse=AI/decisaoData=20120315,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43876,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8242/processoClasse=AI/decisaoData=20120315 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43876
4045,4046,Contas de campanha eleitoral,1554,AgR-RO,Min. Nancy Andrighi,4/10/2012,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1554/processoClasse=RO/decisaoData=20120410,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44023,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1554/processoClasse=RO/decisaoData=20120410 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44023
4089,4090,Contas de campanha eleitoral,6822,AgR-AI,Min. Luciana Lóssio,3/27/2014,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6822/processoClasse=AI/decisaoData=20140327,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49506,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6822/processoClasse=AI/decisaoData=20140327 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49506
4106,4107,Contas de campanha eleitoral,91707,AgR-REspe,Min. Dias Toffoli,3/11/2014,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=91707/processoClasse=RESPE/decisaoData=20140311,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49466,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=91707/processoClasse=RESPE/decisaoData=20140311 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49466
4107,4108,Contas de campanha eleitoral,173726,AgR-AI,Min. Dias Toffoli,5/2/2013,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182
4108,4109,Contas de campanha eleitoral,4118,AgR-REspe,Min. Henrique Neves,2/27/2014,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4118/processoClasse=RESPE/decisaoData=20140227,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49365,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4118/processoClasse=RESPE/decisaoData=20140227 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49365
4164,4165,Contas de campanha eleitoral,2130,REspe,Min. Luciana Lóssio,10/27/2015,C_processo,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2130/processoClasse=RESPE/decisaoData=20150908,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52534,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2130/processoClasse=RESPE/decisaoData=20150908 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52534
4172,4173,Contas de campanha eleitoral,5199363,REspe,Min. Luciana Lóssio,5/24/2016,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5199363/processoClasse=RESPE/decisaoData=20160524,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53128,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5199363/processoClasse=RESPE/decisaoData=20160524 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/53128
4200,4201,Contas de campanha eleitoral,2130,REspe,Min. Luciana Lóssio,10/27/2015,C_processo,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2130/processoClasse=RESPE/decisaoData=20150908,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52534,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=2130/processoClasse=RESPE/decisaoData=20150908 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/52534
4234,4235,Contas de campanha eleitoral,37432,AgR-REspe,Min. Dias Toffoli,5/14/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=37432/processoClasse=RESPE/decisaoData=20130514,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47890,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=37432/processoClasse=RESPE/decisaoData=20130514 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/47890
4236,4237,Contas de campanha eleitoral,26120,Respe,Min. Dias Toffoli,9/27/2012,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071
4237,4238,Contas de campanha eleitoral,173726,AgR-AI,Min. Dias Toffoli,5/2/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182
4238,4239,Contas de campanha eleitoral,173726,AgR-AI,Min. Dias Toffoli,5/2/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=173726/processoClasse=AI/decisaoData=20130502 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48182
4241,4242,Contas de campanha eleitoral,26120,REspe,Min. Dias Toffoli,9/27/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=26120/processoClasse=RESPE/decisaoData=20120927 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/46071
4258,4259,Contas de campanha eleitoral,956112741,REspe,Min. João Otávio de Noronha,2/5/2015,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007
4259,4260,Contas de campanha eleitoral,38875,Respe,Min. Gilmar Mendes,11/11/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007
4260,4261,Contas de campanha eleitoral,49632,AgR-AI,Min. Henrique Neves da Silva,10/7/2014,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=49632/processoClasse=AI/decisaoData=20141007 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/50534
4264,4265,Contas de campanha eleitoral,420946,AgR-REspe,Min. Henrique Neves,11/5/2013,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=420946/processoClasse=RESPE/decisaoData=20131105,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48846,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=420946/processoClasse=RESPE/decisaoData=20131105 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48846
4265,4266,Contas de campanha eleitoral,551,RMS,Min. Caputo Bastos,5/15/2008,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=551/processoClasse=RMS/decisaoData=20080515,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30378,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=551/processoClasse=RMS/decisaoData=20080515 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30378
4266,4267,Contas de campanha eleitoral,4593,AI,Min. Luiz Carlos Madeira,5/11/2003,B_contencao,4,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48846,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30378,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=420946/processoClasse=RESPE/decisaoData=20131105,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48846 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30378 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=420946/processoClasse=RESPE/decisaoData=20131105 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=551/processoClasse=RMS/decisaoData=20080515
4267,4268,Contas de campanha eleitoral,171769,AgR-REspe,Min. Henrique Neves,11/5/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001
4268,4269,Contas de campanha eleitoral,16443,PA,Min. Fernando Neves,6/22/2004,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001
4269,4270,Contas de campanha eleitoral,25727654,AgR-AI,Min. Laurita Vaz,10/29/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001
4270,4271,Contas de campanha eleitoral,245046,AgR-REspe,Min. Henrique Neves,10/17/2013,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/48394 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1478/processoClasse=AI/decisaoData=20131001
4274,4275,Contas de campanha eleitoral,780819,REspe,Min. Henrique Neves,8/1/2012,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=780819/processoClasse=RESPE/decisaoData=20120801,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44995,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=780819/processoClasse=RESPE/decisaoData=20120801 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/44995
4276,4277,Contas de campanha eleitoral,130904,AgR-AI,Min. Arnaldo Versiani,12/7/2011,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=130904/processoClasse=AI/decisaoData=20111207,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/39715,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=130904/processoClasse=AI/decisaoData=20111207 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/39715
4278,4279,Contas de campanha eleitoral,4005639,AgR-REspe,Min. Marcelo Ribeiro,5/19/2011,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4005639/processoClasse=RESPE/decisaoData=20110519,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43516,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4005639/processoClasse=RESPE/decisaoData=20110519 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43516
4280,4281,Contas de campanha eleitoral,60151,AgR-AI,Min. Nancy Andrighi,9/6/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=60151/processoClasse=AI/decisaoData=20110906,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/42765,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=60151/processoClasse=AI/decisaoData=20110906 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/42765
4281,4282,Contas de campanha eleitoral,4005639,AgR-REspe,Min. Marcelo Ribeiro,5/19/2011,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4005639/processoClasse=RESPE/decisaoData=20110519,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43516,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4005639/processoClasse=RESPE/decisaoData=20110519 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/43516
4288,4289,Contas de campanha eleitoral,1540,RO,Min. Felix Fischer,4/28/2009,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1540/processoClasse=RO/decisaoData=20090428,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35490,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1540/processoClasse=RO/decisaoData=20090428 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/35490
4295,4296,Contas de campanha eleitoral,21386,REspe,Min. Fernando Neves,2/19/2004,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=21386/processoClasse=RESPE/decisaoData=20040219,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19181,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=21386/processoClasse=RESPE/decisaoData=20040219 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19181
4298,4299,Contas de campanha eleitoral,4593,Ag,Min. Luiz Carlos Madeira,5/11/2004,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4593/processoClasse=AG/decisaoData=20040511,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19289,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=4593/processoClasse=AG/decisaoData=20040511 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/19289
